time,gx,gy,gz,ax,ay,az,mx,my,mz,p
367836,0.221992,-0.079187,-0.080196,0.137325979,0.077410103,0.661030515,0.835848,-0.162503,-0.887135,1016.545593
367936,0.230415,-0.04585,-0.09033,0.109601443,0.087642784,0.663774639,0.856372,-0.170197,-0.920573,1016.545593
368036,0.22954,-0.045528,-0.080668,0.092341959,0.093049072,0.683414021,0.8915,-0.176716,-0.962452,1016.545593
368136,0.225674,-0.075265,-0.056359,0.08381701,0.094191031,0.711246495,0.918354,-0.184088,-1.014907,1016.545593
368236,0.216496,-0.114319,-0.032852,0.088921649,0.09996732,0.738235464,0.947404,-0.186503,-1.077627,1016.547302
368336,0.195372,-0.15408,-0.005397,0.095239381,0.106596082,0.760302784,0.96153,-0.188134,-1.141327,1016.547302
368436,0.173016,-0.187348,0.032601,0.095616701,0.107733608,0.779237216,0.974071,-0.187989,-1.199928,1016.547302
368536,0.149498,-0.201388,0.067306,0.09689701,0.109844227,0.799214536,0.967474,-0.191561,-1.247716,1016.547302
368636,0.131745,-0.210777,0.091189,0.103712474,0.109340412,0.818185258,0.953729,-0.198446,-1.286663,1016.547302
368736,0.126368,-0.225502,0.105708,0.131688557,0.115285773,0.848157938,0.922634,-0.209111,-1.303776,1016.547302
368836,0.127815,-0.233096,0.114685,0.170023196,0.134090619,0.881513196,0.896869,-0.214791,-1.312111,1016.547302
368936,0.13302,-0.231846,0.120792,0.213352062,0.158257835,0.892959691,0.869821,-0.230621,-1.306435,1016.547302
369036,0.136299,-0.212015,0.136508,0.245453814,0.177287423,0.889846701,0.84847,-0.239033,-1.311397,1016.547302
369136,0.132667,-0.175425,0.143627,0.262738351,0.18780299,0.883973711,0.825393,-0.252483,-1.304593,1016.547302
369236,0.1229,-0.110838,0.147115,0.263544845,0.190817835,0.885035052,0.815559,-0.25844,-1.312423,1016.547302
369336,0.109192,-0.04645,0.14637,0.260993196,0.18289732,0.892458763,0.804276,-0.264752,-1.322779,1016.547302
369436,0.097495,0.01495,0.140196,0.261521237,0.161614536,0.909511856,0.80313,-0.266803,-1.341924,1016.547302
369536,0.095898,0.064654,0.129402,0.277129897,0.137935052,0.934931443,0.79607,-0.269586,-1.364621,1016.547302
369636,0.107471,0.102059,0.114282,0.295023918,0.128307526,0.980719897,0.799532,-0.27436,-1.390915,1016.547302
369736,0.130181,0.130467,0.092979,0.295722887,0.127759381,1.018601753,0.801877,-0.279431,-1.410711,1016.547302
369836,0.155128,0.164377,0.085116,0.288855464,0.139523918,1.043940412,0.813173,-0.288156,-1.430183,1016.547302
369936,0.176776,0.200243,0.07929,0.269967629,0.15316,1.047390825,0.822963,-0.297878,-1.449206,1016.549011
370036,0.190749,0.226536,0.064751,0.250056804,0.16473567,1.046985155,0.842253,-0.30865,-1.470277,1016.549011
370136,0.197133,0.240894,0.030218,0.238023608,0.174956701,1.061310928,0.857445,-0.325603,-1.486156,1016.549011
370236,0.204738,0.240578,-0.02431,0.240548247,0.179111134,1.088117526,0.884784,-0.333818,-1.511095,1016.549011
370336,0.21877,0.230805,-0.091907,0.252904124,0.201986598,1.126605155,0.909617,-0.345505,-1.535713,1016.549011
370436,0.228766,0.224028,-0.175504,0.28497268,0.241296186,1.167098557,0.947502,-0.352673,-1.565096,1016.549011
370536,0.222781,0.259474,-0.249281,0.346738763,0.274737835,1.208378969,0.982607,-0.351315,-1.604571,1016.549011
370636,0.200215,0.353399,-0.290594,0.417081856,0.274752062,1.243364124,1.046291,-0.350425,-1.654057,1016.549011
370736,0.17098,0.491646,-0.284594,0.472914433,0.239490619,1.275656289,1.125063,-0.341463,-1.71013,1016.549011
370836,0.137332,0.671983,-0.23876,0.512929588,0.178677113,1.351443505,1.23494,-0.33341,-1.778239,1016.549011
370936,0.114447,0.911147,-0.147166,0.445483196,0.093394845,1.509771649,1.368451,-0.319507,-1.830491,1016.549011
371036,0.133029,1.08998,0.031346,0.308705773,0.035987732,1.637068351,1.533864,-0.307845,-1.857269,1016.549011
371136,0.184216,0.871088,0.165426,0.074139691,0.040279381,1.603188041,1.686236,-0.296319,-1.825446,1016.549011
371236,0.208945,0.482288,0.170986,-0.117001856,0.055520928,1.478219485,1.790449,-0.281253,-1.747902,1016.549011
371336,0.158038,0.276852,0.101655,-0.199485258,0.028310928,1.326944124,1.829198,-0.251615,-1.630105,1016.549011
371436,0.063555,0.144264,0.076732,-0.290215876,-0.048044639,1.192672784,1.816093,-0.223269,-1.509928,1016.549011
371536,-0.016793,-0.080606,0.135002,-0.313810619,-0.078734845,1.083474845,1.760429,-0.193521,-1.404757,1016.550781
371636,-0.073259,-0.304649,0.158187,-0.237229381,-0.093502371,1.003562268,1.689961,-0.164358,-1.334205,1016.550781
371736,-0.067788,-0.421725,0.119993,-0.101377835,-0.162515979,0.971494433,1.618589,-0.137117,-1.295819,1016.550781
371836,-0.004841,-0.45053,0.08951,0.033665052,-0.218365979,0.98696268,1.569904,-0.123909,-1.274157,1016.550781
371936,0.082726,-0.384274,0.102897,0.107723918,-0.225798557,1.028926598,1.531257,-0.130999,-1.25953,1016.550781
372036,0.156239,-0.234911,0.119191,0.082757938,-0.174854845,1.098913711,1.503441,-0.152477,-1.240113,1016.550781
372136,0.173414,-0.083605,0.116591,0.030839381,-0.104274021,1.14159732,1.469448,-0.18777,-1.211889,1016.550781
372236,0.126539,-0.00337,0.136884,0.024171959,-0.018927113,1.142878247,1.422683,-0.224681,-1.166725,1016.550781
372336,0.033451,-0.012429,0.209362,0.034494536,0.054925052,1.129167938,1.36292,-0.261507,-1.119066,1016.550781
372436,-0.070597,-0.042094,0.291347,0.059655052,0.124624021,1.127579897,1.298162,-0.290354,-1.069503,1016.550781
372536,-0.153981,-0.059745,0.322145,0.064667938,0.165980515,1.101687732,1.223564,-0.302859,-1.024128,1016.550781
372636,-0.206297,-0.072918,0.293733,0.076298454,0.167647526,1.058253711,1.153609,-0.303117,-0.985639,1016.550781
372736,-0.231998,-0.086535,0.237521,0.119376701,0.160628351,0.992336701,1.085447,-0.292213,-0.96161,1016.550781
372836,-0.243248,-0.120272,0.174189,0.15716,0.135062577,0.90739567,1.031931,-0.272586,-0.947141,1016.550781
372936,-0.246055,-0.161663,0.124976,0.180005361,0.100853402,0.825757216,0.985562,-0.244689,-0.940761,1016.550781
373036,-0.243294,-0.192491,0.089058,0.18951701,0.064838351,0.755037629,0.958283,-0.214192,-0.942743,1016.550781
373136,-0.235465,-0.192794,0.078363,0.189116598,0.041407216,0.694637526,0.931062,-0.183053,-0.9477,1016.550781
373236,-0.22233,-0.147119,0.08049,0.17705567,0.030721649,0.64289,0.919297,-0.149144,-0.952999,1016.550781
373336,-0.20999,-0.077168,0.098247,0.15574732,0.018098247,0.607130309,0.906428,-0.117977,-0.952927,1016.550781
373436,-0.202154,-0.00921,0.119733,0.125756701,0.017452062,0.576733608,0.909704,-0.086532,-0.963846,1016.550781
373536,-0.2114,0.040416,0.111624,0.108734227,0.011087835,0.576434021,0.90454,-0.055379,-0.976293,1016.550781
373636,-0.221543,0.057039,0.093085,0.098801856,0.01373,0.608119381,0.90953,-0.020414,-0.998555,1016.550781
373736,-0.230909,0.036935,0.067173,0.099211237,0.013108763,0.656122784,0.911149,0.022344,-1.025934,1016.550781
373836,-0.235135,-0.012451,0.030264,0.104178144,0.011329691,0.709880825,0.916987,0.066637,-1.065757,1016.550781
373936,-0.243696,-0.079422,-0.007965,0.109370619,0.007649588,0.76097,0.914438,0.114247,-1.109428,1016.550781
374036,-0.236007,-0.15331,-0.041667,0.120176082,0.004984639,0.808142577,0.905368,0.157877,-1.151306,1016.550781
374136,-0.219021,-0.21507,-0.065025,0.128668866,0.005829072,0.846537629,0.884289,0.197093,-1.190916,1016.550781
374236,-0.196506,-0.257312,-0.071542,0.137888041,0.009117423,0.881476804,0.858062,0.236452,-1.221507,1016.550781
374336,-0.175672,-0.289903,-0.065314,0.144443299,0.005542887,0.908623402,0.817699,0.263642,-1.243715,1016.550781
374436,-0.156894,-0.322327,-0.059999,0.161439381,-0.009327423,0.927567835,0.782587,0.282219,-1.254832,1016.550781
374536,-0.146752,-0.346182,-0.05755,0.187753196,-0.031738454,0.941108454,0.737377,0.297628,-1.259107,1016.550781
374636,-0.141892,-0.354356,-0.062034,0.213725979,-0.048431649,0.944613711,0.703515,0.304144,-1.258813,1016.550781
374736,-0.131224,-0.343546,-0.071089,0.242088247,-0.060140103,0.943634536,0.666247,0.308939,-1.263119,1016.548523
374836,-0.117222,-0.312349,-0.07079,0.266601031,-0.068010412,0.948859381,0.642948,0.315057,-1.268345,1016.548523
374936,-0.102701,-0.249092,-0.054452,0.290013608,-0.069859794,0.954768144,0.624245,0.31743,-1.28027,1016.548523
375036,-0.095226,-0.161582,-0.032414,0.306722474,-0.06007701,0.96082299,0.615051,0.323236,-1.294014,1016.548523
375136,-0.103842,-0.073449,-0.006426,0.310267113,-0.042012577,0.975805052,0.610979,0.325364,-1.315955,1016.548523
375236,-0.116012,-0.010553,0.012499,0.302659175,-0.02495701,1.001474742,0.614915,0.332917,-1.339115,1016.548523
375336,-0.127907,0.038349,0.020401,0.295978763,-0.01875567,1.050215876,0.61792,0.335697,-1.366527,1016.548523
375436,-0.140164,0.103988,0.032199,0.298128969,-0.012432474,1.099826082,0.62777,0.338527,-1.386914,1016.548523
375536,-0.157142,0.18071,0.057696,0.293075876,0.000499485,1.137401134,0.63993,0.333909,-1.39866,1016.548523
375636,-0.17726,0.241449,0.084836,0.272103918,0.02004732,1.140712062,0.658528,0.328593,-1.40843,1016.548523
375736,-0.202058,0.250949,0.104123,0.236519588,0.02766299,1.11946299,0.673983,0.314992,-1.411111,1016.548523
375836,-0.219522,0.225299,0.128225,0.217789278,0.017368557,1.109995052,0.695952,0.302382,-1.415737,1016.548523
375936,-0.231455,0.232336,0.179131,0.229617526,-0.014988866,1.136540619,0.721914,0.288735,-1.420913,1016.548523
376036,-0.230551,0.323435,0.275802,0.259803299,-0.047210928,1.177991443,0.756859,0.2735,-1.427163,1016.548523
376136,-0.219349,0.459338,0.387874,0.300542371,-0.04498433,1.218987113,0.800251,0.252128,-1.433214,1016.548523
376236,-0.204316,0.571423,0.437325,0.341250206,-0.007643711,1.268526701,0.855479,0.225793,-1.433493,1016.548523
376336,-0.193676,0.630173,0.374228,0.398777216,0.063365155,1.311779794,0.922648,0.197251,-1.43337,1016.548523
376436,-0.184352,0.684058,0.100746,0.456829381,0.118747526,1.374551856,1.001602,0.171549,-1.423569,1016.548523
376536,-0.143433,0.720118,0.030361,0.467513505,0.19860732,1.468136907,1.093257,0.135574,-1.401752,1016.548523
376636,-0.109105,0.690983,-0.073294,0.35724732,0.249300722,1.51465134,1.188872,0.097182,-1.351995,1016.548523
376736,-0.058533,0.521447,-0.143551,0.182631237,0.281191753,1.508730619,1.265932,0.047545,-1.270264,1016.548523
376836,-0.042921,0.3431,-0.11183,0.008500103,0.221525876,1.457988557,1.319031,-0.008598,-1.159832,1016.548523
376936,-0.04719,0.263619,-0.021945,-0.134365773,0.197130722,1.316274021,1.326658,-0.071334,-1.042772,1016.548523
377036,-0.034459,0.17538,0.126011,-0.224061443,0.183942062,1.15163732,1.309484,-0.126459,-0.930362,1016.548523
377136,-0.035508,-0.016579,0.233725,-0.240422062,0.202737835,0.976965567,1.282314,-0.175754,-0.842216,1016.548523
377236,-0.049872,-0.228936,0.293496,-0.208514124,0.226560722,0.870786495,1.256751,-0.205137,-0.784119,1016.548523
377336,-0.066789,-0.360554,0.297424,-0.141811959,0.240285773,0.818465155,1.244704,-0.229294,-0.755803,1016.548523
377436,-0.07275,-0.405225,0.217626,-0.043700619,0.277044639,0.808614639,1.24543,-0.240423,-0.742841,1016.548523
377536,-0.058967,-0.340997,0.054252,0.052024742,0.337811959,0.855388866,1.254332,-0.240236,-0.739315,1016.548523
377636,-0.028072,-0.185562,-0.042012,0.12426299,0.389923814,0.93182299,1.266325,-0.239333,-0.741259,1016.548523
377736,0.034506,-0.041012,-0.076313,0.146010825,0.384481856,1.019961237,1.271742,-0.227679,-0.73615,1016.548523
377836,0.097236,0.102104,-0.198589,0.138908557,0.336899485,1.100596701,1.261985,-0.214895,-0.718473,1016.548523
377936,0.143539,0.193046,-0.349629,0.129500619,0.269939691,1.148514742,1.231692,-0.203073,-0.694857,1016.548523
378036,0.180009,0.164478,-0.48983,0.08581299,0.175481237,1.136900619,1.185732,-0.192082,-0.659275,1016.548523
378136,0.199476,0.067017,-0.486446,0.03562433,0.092647835,1.103778763,1.119934,-0.18452,-0.6289,1016.548523
378236,0.203827,-0.051107,-0.409785,-0.014170412,0.009379794,1.041999691,1.052239,-0.175191,-0.603448,1016.548523
378336,0.213035,-0.147131,-0.297355,-0.039175979,-0.03558134,0.96816567,0.983676,-0.171962,-0.585824,1016.548523
378436,0.216871,-0.223365,-0.179438,-0.014510928,-0.029486289,0.86583299,0.932282,-0.168399,-0.580689,1016.548523
378536,0.20868,-0.288324,-0.073481,0.045056186,-0.000216082,0.774655155,0.891085,-0.163396,-0.587996,1016.548523
378636,0.201099,-0.345036,-0.036892,0.099997629,0.040110825,0.717500103,0.869964,-0.157327,-0.603242,1016.548523
378736,0.213097,-0.387371,-0.048099,0.149525464,0.063982887,0.709007732,0.860781,-0.15496,-0.618163,1016.548523
378836,0.245873,-0.380762,-0.046563,0.193163196,0.089776598,0.710519381,0.862662,-0.151505,-0.638528,1016.548523
378936,0.273302,-0.323687,-0.048224,0.208078969,0.115230309,0.706074021,0.870352,-0.159491,-0.651452,1016.548523
379036,0.288151,-0.237881,-0.053574,0.192009381,0.13304732,0.687476392,0.882534,-0.167027,-0.66485,1016.548523
379136,0.281497,-0.145586,-0.066569,0.15499433,0.141257732,0.671001443,0.895231,-0.176514,-0.679349,1016.548523
379236,0.269736,-0.064091,-0.074958,0.118270206,0.127656495,0.660729381,0.915348,-0.183276,-0.690694,1016.548523
379336,0.25683,-0.010157,-0.081784,0.090972474,0.100234227,0.659159897,0.939276,-0.18479,-0.718802,1016.548523
379436,0.24696,-0.016375,-0.087202,0.068271753,0.073165464,0.665279588,0.970352,-0.182494,-0.755728,1016.548523
379536,0.24487,-0.096317,-0.081491,0.064741649,0.061408866,0.688024021,1.001239,-0.178398,-0.809096,1016.548523
379636,0.247744,-0.199998,-0.073119,0.08883433,0.070694639,0.738299485,1.032806,-0.170863,-0.871808,1016.548523
379736,0.251769,-0.281395,-0.056637,0.125374536,0.088381856,0.799350619,1.051984,-0.159001,-0.93732,1016.548523
379836,0.257875,-0.322297,-0.032257,0.157918351,0.113866082,0.853752371,1.062566,-0.156261,-0.997293,1016.548523
379936,0.254736,-0.327659,-0.006598,0.170685258,0.145942165,0.888995773,1.053954,-0.155888,-1.04338,1016.548523
380036,0.236101,-0.313312,0.009496,0.170664742,0.172836907,0.890512371,1.0431,-0.150677,-1.075193,1016.548523
380136,0.206546,-0.290478,0.018974,0.175428351,0.188910722,0.875410412,1.011627,-0.150607,-1.09727,1016.548523
380236,0.174117,-0.244727,0.023347,0.193422784,0.186263196,0.862135258,0.985875,-0.149312,-1.10525,1016.548523
380336,0.157187,-0.184623,0.037475,0.225985052,0.171732887,0.860009278,0.959256,-0.142706,-1.119473,1016.548523
380436,0.158307,-0.115693,0.041474,0.26717433,0.156961546,0.867013814,0.940121,-0.140157,-1.134897,1016.548523
380536,0.169362,-0.041718,0.025132,0.304808247,0.141210722,0.892964742,0.923099,-0.13187,-1.156038,1016.548523
380636,0.180337,0.024116,-0.005334,0.328864536,0.138737835,0.931733608,0.921596,-0.122638,-1.181122,1016.548523
380736,0.188164,0.077452,-0.029591,0.325316907,0.140866701,0.974895258,0.924248,-0.111541,-1.215125,1016.548523
380836,0.191706,0.116671,-0.042715,0.307146392,0.14563299,1.001802371,0.930915,-0.098941,-1.250551,1016.548523
380936,0.187074,0.14583,-0.057137,0.289868351,0.157953093,1.016410412,0.938337,-0.088166,-1.300097,1016.548523
381036,0.168174,0.186151,-0.063135,0.285356186,0.160976495,1.028980103,0.951612,-0.068879,-1.341688,1016.548523
381136,0.146308,0.259111,-0.046884,0.280612371,0.142469072,1.048615052,0.967012,-0.058703,-1.391757,1016.548523
381236,0.137773,0.327072,-0.041174,0.264187526,0.118711856,1.066943814,0.990335,-0.043817,-1.438571,1016.548523
381336,0.149066,0.358429,-0.069866,0.246853196,0.103902474,1.09009866,1.008671,-0.031842,-1.485539,1016.548523
381436,0.183003,0.347315,-0.112528,0.241066907,0.113958866,1.118584021,1.034868,-0.019285,-1.526456,1016.548523
381536,0.216252,0.316778,-0.152249,0.266605876,0.160508041,1.156974845,1.060506,-0.009356,-1.564501,1016.548523
381636,0.230505,0.308332,-0.19195,0.315992474,0.225001959,1.211032371,1.092028,0.000238,-1.597547,1016.548523
381736,0.218537,0.349119,-0.233108,0.373290309,0.272814124,1.25899299,1.127538,0.016719,-1.629735,1016.548523
381836,0.183376,0.432101,-0.274701,0.418736907,0.277716082,1.283929691,1.174006,0.042943,-1.660413,1016.548523
381936,0.143877,0.532188,-0.306656,0.452992784,0.24417567,1.299400619,1.234518,0.076137,-1.695229,1016.548523
382036,0.108847,0.665197,-0.298516,0.491548454,0.187606082,1.338622371,1.315495,0.122508,-1.730352,1016.548523
382136,0.085589,0.871649,-0.196685,0.490874021,0.100855155,1.443917835,1.412699,0.180472,-1.752341,1016.548523
382236,0.075215,1.083846,0.007025,0.361707835,0.031472784,1.542562474,1.53326,0.235141,-1.744909,1016.548523
382336,0.081451,1.079688,0.199489,0.192585876,0.002814021,1.560946392,1.640594,0.287011,-1.696048,1016.548523
382436,0.126396,0.83932,0.28409,0.003278557,-0.018182577,1.462606804,1.708548,0.330887,-1.593025,1016.548523
382536,0.117851,0.607102,0.288872,-0.149341546,-0.068264639,1.296288041,1.719242,0.359063,-1.466817,1016.548523
382636,0.062789,0.425595,0.23381,-0.22597433,-0.137080103,1.181522577,1.682506,0.37432,-1.336811,1016.548523
382736,-0.004263,0.158257,0.24048,-0.26093701,-0.152536392,1.059055464,1.612442,0.377634,-1.238015,1016.548523
382836,-0.040459,-0.151887,0.228119,-0.230318763,-0.144434124,0.933179691,1.537947,0.377987,-1.169438,1016.548523
382936,-0.055711,-0.379458,0.146621,-0.133177113,-0.164555258,0.851479072,1.468519,0.372836,-1.133202,1016.548523
383036,-0.016231,-0.486345,0.094749,-0.000588144,-0.251327835,0.870776598,1.419979,0.368067,-1.121976,1016.548523
383136,0.070946,-0.48876,0.084465,0.102218866,-0.283977113,0.952575979,1.386547,0.346626,-1.122104,1016.548523
383236,0.164984,-0.385246,0.035054,0.154649588,-0.222169897,1.102245155,1.363446,0.319226,-1.116011,1016.548523
383336,0.225953,-0.178828,-0.031004,0.152948041,-0.124464536,1.225184227,1.33162,0.272947,-1.098866,1016.548523
383436,0.220768,0.052432,-0.041262,0.16007268,-0.015520722,1.292873093,1.294919,0.220272,-1.061509,1016.548523
383536,0.143841,0.209571,0.051608,0.185082371,0.090839072,1.300970825,1.233026,0.157827,-1.010149,1016.548523
383636,0.016795,0.222588,0.210607,0.174839175,0.174017835,1.246909278,1.159433,0.105353,-0.944264,1016.548523
383736,-0.104114,0.142141,0.304694,0.143596804,0.209737113,1.162367423,1.073107,0.065547,-0.888269,1016.548523
383836,-0.189948,0.025032,0.326559,0.125048866,0.18205134,1.049901649,0.987499,0.040688,-0.842033,1016.548523
383936,-0.233227,-0.086359,0.30965,0.14456567,0.129785876,0.929929072,0.906122,0.028301,-0.807182,1016.548523
384036,-0.259651,-0.195461,0.282272,0.160893505,0.082388763,0.810694845,0.838529,0.026982,-0.788786,1016.548523
384136,-0.269148,-0.314588,0.230024,0.149379485,0.04425134,0.713842474,0.7931,0.039346,-0.781693,1016.548523
384236,-0.265504,-0.401843,0.166546,0.149137113,0.008490309,0.63236866,0.764338,0.055016,-0.786438,1016.548523
384336,-0.242557,-0.420299,0.103718,0.159234536,-0.018577216,0.568485155,0.74564,0.075253,-0.795949,1016.548523
384436,-0.207104,-0.389686,0.075436,0.170778144,-0.028391546,0.527536907,0.741455,0.097423,-0.808852,1016.548523
384536,-0.180319,-0.328485,0.077593,0.171488866,-0.020543299,0.519830825,0.740781,0.117117,-0.823381,1016.548523
384636,-0.171765,-0.260973,0.083184,0.158934433,-0.00356,0.54936,0.749098,0.140206,-0.838729,1016.548523
384736,-0.186562,-0.203724,0.064132,0.134432577,0.024319175,0.607092474,0.760029,0.165063,-0.860497,1016.548523
384836,-0.210241,-0.15833,0.021147,0.121760619,0.038075876,0.669484948,0.775413,0.188282,-0.880841,1016.548523
384936,-0.246061,-0.143443,0.006233,0.120009794,0.033658454,0.719423299,0.78347,0.225384,-0.906999,1016.548523
385036,-0.26042,-0.16356,-0.003473,0.119215052,0.016094536,0.786019072,0.792696,0.260936,-0.942754,1016.548523
385136,-0.260332,-0.182772,-0.019949,0.124175567,-0.009032474,0.828047423,0.793498,0.300205,-0.980333,1016.548523
